Potential (V),Current (A)
0.721679606,4.80E-05
0.733334447,4.70E-05
0.7456027,4.59E-05
0.756950835,4.51E-05
0.769219088,4.43E-05
0.781487342,4.37E-05
0.792835477,4.30E-05
0.794982421,3.63E-05
0.783020874,3.27E-05
0.770445914,3.00E-05
0.758484366,2.79E-05
0.746829526,2.63E-05
0.734561272,2.47E-05
0.722906431,2.33E-05
0.710638177,2.22E-05
0.698369924,2.12E-05
0.686408377,2.02E-05
0.674753536,1.92E-05
0.662791988,1.83E-05
0.650217028,1.73E-05
0.638562187,1.61E-05
0.626907347,1.49E-05
0.614639093,1.34E-05
0.602677546,1.15E-05
0.591022705,9.00E-06
0.578754451,5.55E-06
0.566792904,9.89E-07
0.554831357,-5.08E-06
0.542563103,-1.26E-05
0.530908262,-2.18E-05
0.518640008,-3.24E-05
0.506371755,-4.38E-05
0.494716914,-5.56E-05
0.482755367,-6.69E-05
0.471100526,-7.65E-05
0.458832272,-8.36E-05
0.446870725,-8.74E-05
0.434909178,-8.81E-05
0.422640924,-8.61E-05
0.410679377,-8.22E-05
0.398717829,-7.76E-05
0.386449576,-7.28E-05
0.375714854,-6.82E-05
0.362833188,-6.43E-05
0.350258228,-6.06E-05
0.338910093,-5.75E-05
0.326948546,-5.48E-05
0.314680292,-5.24E-05
0.302718745,-5.04E-05
0.290757198,-4.86E-05
0.27879565,-4.69E-05
0.266834103,-4.55E-05
0.253952437,-4.42E-05
0.242911009,-4.31E-05
0.230949461,-4.20E-05
0.218681208,-4.11E-05
0.206719661,-4.02E-05
0.194451407,-3.93E-05
0.182796566,-3.87E-05
0.170835019,-3.80E-05
0.158873472,-3.74E-05
0.146298512,-3.69E-05
0.134950377,-3.62E-05
0.122682123,-3.56E-05
0.110720576,-3.52E-05
0.098759029,-3.48E-05
0.086797482,-3.45E-05
0.074529228,-3.39E-05
0.062567681,-3.35E-05
0.05091284,-3.34E-05
0.039564705,-3.31E-05
0.026989745,-3.27E-05
0.014721492,-3.26E-05
0.003066651,-3.25E-05
-0.009201603,-3.26E-05
-0.02116315,-3.28E-05
-0.033124697,-3.32E-05
-0.045086245,-3.38E-05
-0.057967911,-3.46E-05
-0.069009339,-3.54E-05
-0.081277593,-3.65E-05
-0.09323914,-3.77E-05
-0.105200687,-3.90E-05
-0.117162235,-4.03E-05
-0.129430488,-4.13E-05
-0.141085329,-4.24E-05
-0.153046876,-4.35E-05
-0.165008424,-4.42E-05
-0.177583384,-4.48E-05
-0.189238225,-4.55E-05
-0.201199772,-4.57E-05
-0.213161319,-4.60E-05
-0.225122866,-4.61E-05
-0.236471001,-4.61E-05
-0.249045961,-4.62E-05
-0.261007508,-4.60E-05
-0.273275762,-4.61E-05
-0.284930603,-4.59E-05
-0.296585444,-4.58E-05
-0.309160404,-4.58E-05
-0.321121951,-4.58E-05
-0.333083498,-4.59E-05
-0.345351752,-4.60E-05
-0.357006593,-4.61E-05
-0.368661434,-4.64E-05
-0.380929687,-4.64E-05
-0.393197941,-4.70E-05
-0.393504647,-4.47E-05
-0.3815431,-4.28E-05
-0.369274846,-4.12E-05
-0.357006593,-4.00E-05
-0.345045045,-3.89E-05
-0.333083498,-3.80E-05
-0.321121951,-3.72E-05
-0.309160404,-3.64E-05
-0.297505563,-3.56E-05
-0.285237309,-3.50E-05
-0.273582468,-3.42E-05
-0.261314214,-3.37E-05
-0.249352667,-3.30E-05
-0.237697826,-3.24E-05
-0.225429573,-3.18E-05
-0.213468025,-3.11E-05
-0.201199772,-3.05E-05
-0.189544931,-2.98E-05
-0.177276677,-2.90E-05
-0.16531513,-2.83E-05
-0.153660289,-2.75E-05
-0.141085329,-2.69E-05
-0.129123782,-2.59E-05
-0.117468941,-2.51E-05
-0.105200687,-2.44E-05
-0.093852553,-2.32E-05
-0.081277593,-2.26E-05
-0.069316046,-2.15E-05
-0.057047792,-2.07E-05
-0.046006364,-1.99E-05
-0.033124697,-1.90E-05
-0.021776563,-1.82E-05
-0.009508309,-1.74E-05
0.002453238,-1.67E-05
0.014414785,-1.59E-05
0.026683039,-1.51E-05
0.038644586,-1.42E-05
0.050299427,-1.32E-05
0.061954268,-1.22E-05
0.074835934,-1.08E-05
0.085877363,-9.59E-06
0.098145616,-7.98E-06
0.11041387,-6.13E-06
0.122375417,-4.55E-06
0.134336964,-2.44E-06
0.145991805,-7.75E-07
0.158566765,8.23E-07
0.170835019,2.12E-06
0.18248986,3.18E-06
0.194451407,3.22E-06
0.206412954,3.15E-06
0.218374501,1.83E-06
0.230336049,6.58E-07
0.242604302,-7.33E-07
0.25456585,-2.00E-06
0.266527397,-3.16E-06
0.278182238,-4.08E-06
0.290143785,-4.73E-06
0.302105332,-5.35E-06
0.314680292,-5.58E-06
0.32664184,-5.68E-06
0.33829668,-5.60E-06
0.35087164,-5.51E-06
0.362833188,-4.98E-06
0.374488029,-4.40E-06
0.386449576,-3.27E-06
0.398104417,-1.38E-06
0.41037267,1.35E-06
0.422334218,5.25E-06
0.433989059,1.04E-05
0.445950606,1.70E-05
0.458218859,2.56E-05
0.470487113,3.58E-05
0.481528541,4.73E-05
0.494410208,5.93E-05
0.506371755,7.12E-05
0.518333302,8.16E-05
0.530908262,8.97E-05
0.54194969,9.44E-05
0.55452465,9.57E-05
0.566179491,9.35E-05
0.578141038,8.88E-05
0.589795879,8.33E-05
0.602370839,7.78E-05
0.614639093,7.26E-05
0.62660064,6.79E-05
0.637948775,6.38E-05
0.650217028,6.03E-05
0.662791988,5.74E-05
0.674140123,5.50E-05
0.68610167,5.28E-05
0.698063217,5.09E-05
0.710331471,4.94E-05
0.722293018,4.80E-05
0.734867978,4.68E-05
0.746216113,4.58E-05
0.758484366,4.50E-05
0.77075262,4.43E-05
0.782407461,4.35E-05
0.794062302,4.27E-05
0.793755596,3.60E-05
0.782100755,3.24E-05
0.769525795,2.96E-05
0.757564247,2.77E-05
0.7456027,2.60E-05
0.733641153,2.46E-05
0.721679606,2.31E-05
0.709718058,2.17E-05
0.697756511,2.08E-05
0.685794964,1.98E-05
0.673833417,1.88E-05
0.661871869,1.78E-05
0.649910322,1.69E-05
0.637335362,1.56E-05
0.625987228,1.43E-05
0.613718974,1.27E-05
0.602064133,1.06E-05
0.589795879,8.06E-06
0.578141038,4.56E-06
0.565566079,-5.78E-08
0.553911238,-6.31E-06
0.54194969,-1.41E-05
0.529681437,-2.33E-05
0.517719889,-3.42E-05
0.505758342,-4.57E-05
0.494103501,-5.75E-05
0.481835248,-6.86E-05
0.470180407,-7.80E-05
0.45729874,-8.48E-05
0.4456439,-8.84E-05
0.433682352,-8.87E-05
0.422027511,-8.65E-05
0.410065964,-8.24E-05
0.39779771,-7.77E-05
0.385836163,-7.28E-05
0.373874616,-6.83E-05
0.362219775,-6.41E-05
0.349338109,-6.07E-05
0.337989974,-5.77E-05
0.325721721,-5.51E-05
0.31406688,-5.27E-05
0.301798626,-5.05E-05
0.290143785,-4.88E-05
0.277875531,-4.72E-05
0.265913984,-4.58E-05
0.253645731,-4.44E-05
0.24199089,-4.32E-05
0.230029342,-4.22E-05
0.217761089,-4.13E-05
0.206106248,-4.03E-05
0.193837994,-3.96E-05
0.181876447,-3.89E-05
0.1699149,-3.81E-05
0.158260059,-3.77E-05
0.145991805,-3.69E-05
0.133723552,-3.64E-05
0.122068711,-3.60E-05
0.110107163,-3.53E-05
0.098759029,-3.51E-05
0.085877363,-3.45E-05
0.074222522,-3.42E-05
0.062260974,-3.38E-05
0.049992721,-3.36E-05
0.038031173,-3.32E-05
0.025456214,-3.30E-05
0.014414785,-3.29E-05
0.001533119,-3.28E-05
-0.009815016,-3.29E-05
-0.021776563,-3.31E-05
-0.03373811,-3.35E-05
-0.046006364,-3.40E-05
-0.057967911,-3.49E-05
-0.069929458,-3.58E-05
-0.081584299,-3.69E-05
-0.093852553,-3.81E-05
-0.1058141,-3.94E-05
-0.117775647,-4.04E-05
-0.129737195,-4.16E-05
-0.142005448,-4.28E-05
-0.153966995,-4.37E-05
-0.165621836,-4.44E-05
-0.177583384,-4.51E-05
-0.189851637,-4.54E-05
-0.202119891,-4.59E-05
-0.214081438,-4.59E-05
-0.226349692,-4.62E-05
-0.237697826,-4.62E-05
-0.24996608,-4.61E-05
-0.261927627,-4.61E-05
-0.274195881,-4.59E-05
-0.286157428,-4.59E-05
-0.297812269,-4.58E-05
-0.309773816,-4.58E-05
-0.321735363,-4.57E-05
-0.333696911,-4.59E-05
-0.346271871,-4.60E-05
-0.357620005,-4.61E-05
-0.369888259,-4.63E-05
-0.381849806,-4.65E-05
-0.393811353,-4.69E-05
-0.392584528,-4.46E-05
-0.380316274,-4.25E-05
-0.368661434,-4.10E-05
-0.356699886,-3.98E-05
-0.344431633,-3.87E-05
-0.332163379,-3.77E-05
-0.320508538,-3.69E-05
-0.308546991,-3.62E-05
-0.296585444,-3.53E-05
-0.28431719,-3.48E-05
-0.272662349,-3.42E-05
-0.260700802,-3.34E-05
-0.248432548,-3.29E-05
-0.237084414,-3.22E-05
-0.225122866,-3.18E-05
-0.212854613,-3.09E-05
-0.200586359,-3.04E-05
-0.189238225,-2.97E-05
-0.176663265,-2.90E-05
-0.164395011,-2.82E-05
-0.152433464,-2.75E-05
-0.140778623,-2.66E-05
-0.128510369,-2.60E-05
-0.116548822,-2.50E-05
-0.105200687,-2.42E-05
-0.092625727,-2.33E-05
-0.080970886,-2.23E-05
-0.068395927,-2.16E-05
-0.057047792,-2.08E-05
-0.044779538,-1.98E-05
-0.032817991,-1.91E-05
-0.02116315,-1.83E-05
-0.009201603,-1.76E-05
0.003680063,-1.67E-05
0.015641611,-1.59E-05
0.026989745,-1.52E-05
0.039564705,-1.43E-05
0.051219546,-1.34E-05
0.0634878,-1.24E-05
0.075142641,-1.10E-05
0.087104188,-9.53E-06
0.099372442,-7.96E-06
0.111027282,-6.48E-06
0.123295536,-4.56E-06
0.135257083,-2.57E-06
0.147218631,-8.79E-07
0.159180178,8.15E-07
0.170835019,2.28E-06
0.183103272,3.23E-06
0.19506482,3.29E-06
0.207026367,3.19E-06
0.219601327,1.94E-06
0.231256168,7.56E-07
0.243217715,-6.53E-07
0.255485969,-1.99E-06
0.26714081,-3.11E-06
0.279409063,-3.94E-06
0.291063904,-4.37E-06
0.303025451,-4.97E-06
0.315293705,-5.42E-06
0.327255252,-5.67E-06
0.339216799,-5.52E-06
0.351178347,-5.30E-06
0.363139894,-4.84E-06
0.375101441,-4.07E-06
0.387369695,-2.94E-06
0.399024536,-1.10E-06
0.410986083,1.48E-06
0.42294763,5.17E-06
0.435215884,1.07E-05
0.447177431,1.74E-05
0.458832272,2.61E-05
0.471100526,3.63E-05
0.483368779,4.79E-05
0.495330327,6.00E-05
0.507291874,7.18E-05
0.518946715,8.23E-05
0.530908262,9.02E-05
0.543176516,9.49E-05
0.555138063,9.60E-05
0.56709961,9.37E-05
0.579061157,8.92E-05
0.591329411,8.35E-05
0.603290958,7.78E-05
0.614945799,7.26E-05
0.626907347,6.81E-05
0.6391756,6.39E-05
0.651443854,6.05E-05
0.663098695,5.78E-05
0.675366948,5.53E-05
0.687635202,5.31E-05
0.699290043,5.13E-05
0.71125159,4.96E-05
0.723213137,4.84E-05
0.734867978,4.73E-05
0.746829526,4.62E-05
0.759097779,4.54E-05
0.771366033,4.46E-05
0.78332758,4.41E-05
0.795595834,4.34E-05
0.792835477,3.58E-05
0.781180636,3.25E-05
0.769219088,3.00E-05
0.756950835,2.79E-05
0.744989287,2.62E-05
0.73302774,2.45E-05
0.721066193,2.32E-05
0.708797939,2.21E-05
0.697143098,2.10E-05
0.684568138,1.98E-05
0.672606591,1.88E-05
0.661565163,1.78E-05
0.649296909,1.68E-05
0.637028656,1.56E-05
0.624760402,1.43E-05
0.612798855,1.27E-05
0.60145072,1.06E-05
0.589182467,7.95E-06
0.576914213,4.43E-06
0.564645959,-4.96E-07
0.553297825,-6.96E-06
0.541336278,-1.47E-05
0.52937473,-2.44E-05
0.51679977,-3.51E-05
0.50514493,-4.70E-05
0.493183382,-5.87E-05
0.481221835,-6.99E-05
0.469260288,-7.91E-05
0.456992034,-8.55E-05
0.445337193,-8.89E-05
0.432762233,-8.89E-05
0.421107392,-8.65E-05
0.409145845,-8.23E-05
0.397184298,-7.75E-05
0.384916044,-7.28E-05
0.373261203,-6.82E-05
0.361299656,-6.42E-05
0.349031402,-6.07E-05
0.337069855,-5.77E-05
0.324801602,-5.50E-05
0.312533348,-5.27E-05
0.30149192,-5.06E-05
0.289223666,-4.89E-05
0.277262119,-4.73E-05
0.264687159,-4.58E-05
0.253339024,-4.46E-05
0.240764064,-4.34E-05
0.229109223,-4.24E-05
0.217454382,-4.15E-05
0.205186129,-4.06E-05
0.193531288,-3.97E-05
0.180649622,-3.90E-05
0.168688074,-3.84E-05
0.15733994,-3.78E-05
0.145071686,-3.71E-05
0.132803433,-3.66E-05
0.121455298,-3.60E-05
0.108880338,-3.55E-05
0.096918791,-3.50E-05
0.08526395,-3.45E-05
0.073302403,-3.43E-05
0.061034149,-3.40E-05
0.049072602,-3.36E-05
0.037111054,-3.33E-05
0.025456214,-3.31E-05
0.01318796,-3.30E-05
0.001226413,-3.28E-05
-0.010428428,-3.29E-05
-0.023003388,-3.33E-05
-0.034658229,-3.36E-05
-0.046926483,-3.41E-05
-0.05888803,-3.50E-05
-0.070542871,-3.58E-05
-0.082811125,-3.69E-05
-0.094465965,-3.82E-05
-0.107040925,-3.94E-05
-0.118695766,-4.07E-05
-0.13096402,-4.16E-05
-0.142925567,-4.28E-05
-0.154887114,-4.38E-05
-0.166848662,-4.43E-05
-0.178196796,-4.52E-05
-0.190771756,-4.54E-05
-0.203346716,-4.58E-05
-0.214694851,-4.60E-05
-0.226656398,-4.61E-05
-0.238617945,-4.61E-05
-0.251192905,-4.60E-05
-0.263154453,-4.59E-05
-0.274502587,-4.59E-05
-0.286770841,-4.58E-05
-0.298425682,-4.57E-05
-0.310693935,-4.58E-05
-0.323268895,-4.55E-05
-0.33461703,-4.57E-05
-0.346578577,-4.58E-05
-0.358846831,-4.58E-05
-0.370808378,-4.62E-05
-0.382769925,-4.63E-05
-0.394731472,-4.67E-05
-0.391664409,-4.42E-05
-0.379396155,-4.22E-05
-0.367741314,-4.08E-05
-0.355473061,-3.94E-05
-0.343511514,-3.84E-05
-0.331549966,-3.76E-05
-0.319895125,-3.67E-05
-0.307933578,-3.59E-05
-0.295665325,-3.51E-05
-0.283703777,-3.45E-05
-0.272048936,-3.39E-05
-0.259780683,-3.32E-05
-0.247819136,-3.26E-05
-0.235857588,-3.20E-05
-0.223896041,-3.12E-05
-0.211627787,-3.09E-05
-0.19966624,-3.01E-05
-0.188318106,-2.94E-05
-0.176049852,-2.87E-05
-0.164088305,-2.80E-05
-0.151820051,-2.72E-05
-0.139551797,-2.64E-05
-0.12759025,-2.57E-05
-0.115628703,-2.49E-05
-0.103667156,-2.39E-05
-0.092012315,-2.32E-05
-0.080050767,-2.22E-05
-0.06808922,-2.13E-05
-0.05551426,-2.05E-05
-0.043552713,-1.98E-05
-0.031897872,-1.90E-05
-0.019629618,-1.82E-05
-0.007668071,-1.75E-05
0.003680063,-1.67E-05
0.015948317,-1.60E-05
0.028216571,-1.51E-05
0.040178118,-1.44E-05
0.052139665,-1.34E-05
0.064407919,-1.21E-05
0.07606276,-1.11E-05
0.088024307,-9.60E-06
0.100292561,-7.86E-06
0.111947401,-6.55E-06
0.123908949,-4.46E-06
0.135870496,-2.69E-06
0.14813875,-7.32E-07
0.160407003,8.49E-07
0.172061844,2.18E-06
0.184330098,3.30E-06
0.196291645,3.46E-06
0.208253192,2.98E-06
0.22021474,2.24E-06
0.232176287,8.35E-07
0.244137834,-5.47E-07
0.255485969,-1.83E-06
0.267754222,-2.90E-06
0.280022476,-3.88E-06
0.291677317,-4.48E-06
0.304252277,-5.02E-06
0.315600411,-5.27E-06
0.328175371,-5.39E-06
0.339830212,-5.25E-06
0.352098466,-4.97E-06
0.363753307,-4.46E-06
0.37602156,-3.65E-06
0.388289814,-2.50E-06
0.399944655,-5.69E-07
0.411599496,2.01E-06
0.424174456,6.17E-06
0.436136003,1.14E-05
0.44809755,1.83E-05
0.460059098,2.72E-05
0.472327351,3.75E-05
0.483675486,4.91E-05
0.496250446,6.14E-05
0.508518699,7.30E-05
0.52017354,8.35E-05
0.531828381,9.12E-05
0.543789928,9.58E-05
0.556058182,9.67E-05
0.567406317,9.42E-05
0.579981276,8.97E-05
0.591942824,8.39E-05
0.603904371,7.82E-05
0.615559212,7.30E-05
0.627827466,6.83E-05
0.640095719,6.43E-05
0.65175056,6.09E-05
0.664018814,5.82E-05
0.675980361,5.57E-05
0.687941908,5.35E-05
0.699903455,5.16E-05
0.712171709,5.01E-05
0.724133256,4.87E-05
0.735788097,4.75E-05
0.748056351,4.65E-05
0.759711192,4.56E-05
0.771366033,4.50E-05
0.783940993,4.43E-05
0.795595834,4.37E-05
0.792222064,3.60E-05
0.780260517,3.24E-05
0.767992263,3.00E-05
0.756030716,2.78E-05
0.744069168,2.61E-05
0.732107621,2.46E-05
0.720146074,2.32E-05
0.708184527,2.20E-05
0.695916273,2.08E-05
0.683648019,1.98E-05
0.672299885,1.89E-05
0.660031631,1.77E-05
0.64837679,1.66E-05
0.636108537,1.56E-05
0.624146989,1.43E-05
0.612185442,1.24E-05
0.600530601,1.04E-05
0.587955641,7.78E-06
0.575994094,3.79E-06
0.564339253,-1.20E-06
0.552071,-7.45E-06
0.540416159,-1.57E-05
0.528454611,-2.53E-05
0.515879651,-3.64E-05
0.504531517,-4.83E-05
0.492263263,-5.99E-05
0.480301716,-7.08E-05
0.468033462,-8.00E-05
0.456071915,-8.62E-05
0.444417074,-8.93E-05
0.432148821,-8.93E-05
0.42049398,-8.66E-05
0.408532432,-8.22E-05
0.396264179,-7.73E-05
0.384609338,-7.26E-05
0.372341084,-6.83E-05
0.360379537,-6.42E-05
0.34841799,-6.07E-05
0.336149736,-5.76E-05
0.324801602,-5.50E-05
0.312226642,-5.26E-05
0.299958388,-5.06E-05
0.288303547,-4.89E-05
0.276648706,-4.72E-05
0.264687159,-4.58E-05
0.252112199,-4.45E-05
0.240150652,-4.34E-05
0.228189104,-4.24E-05
0.216534263,-4.16E-05
0.204572716,-4.06E-05
0.192304463,-3.99E-05
0.180342915,-3.90E-05
0.167767955,-3.84E-05
0.156419821,-3.79E-05
0.144458274,-3.73E-05
0.132496726,-3.66E-05
0.120228473,-3.62E-05
0.108266925,-3.58E-05
0.096305378,-3.52E-05
0.084343831,-3.49E-05
0.072075577,-3.45E-05
0.060420736,-3.41E-05
0.048459189,-3.37E-05
0.036190935,-3.36E-05
0.024536095,-3.34E-05
0.011961135,-3.32E-05
3.06E-04,-3.31E-05
-0.011655254,-3.32E-05
-0.023616801,-3.33E-05
-0.035578348,-3.39E-05
-0.047846602,-3.45E-05
-0.059808149,-3.53E-05
-0.07146299,-3.63E-05
-0.083731244,-3.73E-05
-0.095692791,-3.86E-05
-0.107654338,-3.98E-05
-0.119309179,-4.09E-05
-0.132190845,-4.20E-05
-0.144152393,-4.30E-05
-0.155500527,-4.39E-05
-0.167462074,-4.47E-05
-0.179423622,-4.52E-05
-0.191998582,-4.55E-05
-0.203653423,-4.61E-05
-0.215308263,-4.60E-05
-0.227883223,-4.62E-05
-0.239231358,-4.61E-05
-0.251499612,-4.62E-05
-0.263461159,-4.61E-05
-0.276036119,-4.59E-05
-0.28769096,-4.57E-05
-0.299652507,-4.58E-05
-0.311307348,-4.57E-05
-0.323268895,-4.57E-05
-0.335537149,-4.56E-05
-0.347805402,-4.57E-05
-0.35976695,-4.59E-05
-0.371728497,-4.62E-05
-0.383383338,-4.65E-05
-0.395651591,-4.67E-05
-0.391050996,-4.39E-05
-0.378476036,-4.19E-05
-0.367127902,-4.05E-05
-0.354859648,-3.94E-05
-0.342898101,-3.84E-05
-0.330629847,-3.74E-05
-0.318975006,-3.66E-05
-0.307013459,-3.58E-05
-0.295051912,-3.50E-05
-0.282783658,-3.44E-05
-0.270822111,-3.37E-05
-0.259473976,-3.31E-05
-0.247205723,-3.24E-05
-0.234937469,-3.19E-05
-0.222975922,-3.12E-05
-0.211014375,-3.05E-05
-0.199359534,-2.99E-05
-0.186784574,-2.93E-05
-0.17451632,-2.87E-05
-0.163168186,-2.78E-05
-0.151206638,-2.71E-05
-0.138938385,-2.62E-05
-0.127283544,-2.55E-05
-0.115321997,-2.48E-05
-0.103360449,-2.39E-05
-0.090478783,-2.29E-05
-0.079130648,-2.21E-05
-0.067169101,-2.12E-05
-0.055207554,-2.04E-05
-0.0429393,-1.95E-05
-0.031284459,-1.87E-05
-0.019016206,-1.79E-05
-0.006747952,-1.73E-05
0.004906889,-1.65E-05
0.016868436,-1.59E-05
0.028829983,-1.49E-05
0.041098237,-1.40E-05
0.052753078,-1.31E-05
0.065021331,-1.19E-05
0.076982879,-1.09E-05
0.08863772,-9.52E-06
0.100905973,-7.82E-06
0.113174227,-6.23E-06
0.124829068,-4.40E-06
0.137097321,-2.51E-06
0.149365575,-6.86E-07
0.16071371,1.05E-06
0.172981963,2.53E-06
0.184636804,3.29E-06
0.197211764,3.81E-06
0.209173311,3.56E-06
0.221134859,2.32E-06
0.233096406,1.01E-06
0.244751247,-2.01E-07
0.257326207,-1.59E-06
0.26959446,-2.73E-06
0.280635889,-3.45E-06
0.293210848,-4.23E-06
0.304558983,-4.76E-06
0.317133943,-5.15E-06
0.32909549,-5.34E-06
0.340750331,-5.30E-06
0.352711878,-4.95E-06
0.365286838,-4.48E-06
0.376941679,-3.59E-06
0.388903227,-2.30E-06
0.40117148,-2.97E-07
0.413133027,2.37E-06
0.425094575,6.26E-06
0.437056122,1.16E-05
0.448710963,1.88E-05
0.46067251,2.77E-05
0.47324747,3.82E-05
0.484595605,4.99E-05
0.497170565,6.20E-05
0.508825406,7.37E-05
0.520786953,8.39E-05
0.5327485,9.18E-05
0.545016754,9.60E-05
0.556978301,9.69E-05
0.568939848,9.42E-05
0.580594689,8.96E-05
0.592862943,8.39E-05
0.60482449,7.82E-05
0.617092744,7.30E-05
0.628747585,6.86E-05
0.640709132,6.48E-05
0.652977385,6.14E-05
0.665552345,5.84E-05
0.67690048,5.59E-05
0.688555321,5.38E-05
0.700823575,5.20E-05
0.712785122,5.05E-05
0.725053375,4.93E-05
0.737014923,4.82E-05
0.74897647,4.71E-05
0.760938017,4.63E-05
0.772592858,4.54E-05
0.784861112,4.51E-05
0.796822659,4.42E-05
0.791301945,3.64E-05
0.779340398,3.28E-05
0.76737885,3.05E-05
0.755417303,2.82E-05
0.743149049,2.66E-05
0.731494209,2.49E-05
0.719532661,2.36E-05
0.706957701,2.22E-05
0.69530286,2.13E-05
0.683341313,2.00E-05
0.671379766,1.89E-05
0.658804806,1.81E-05
0.647456671,1.68E-05
0.635188418,1.58E-05
0.62322687,1.44E-05
0.611265323,1.26E-05
0.599303776,1.04E-05
0.587342229,7.54E-06
0.575687388,3.59E-06
0.563419134,-1.49E-06
0.551150881,-7.98E-06
0.539802746,-1.63E-05
0.527227786,-2.61E-05
0.515572945,-3.74E-05
0.503304691,-4.91E-05
0.491343144,-6.11E-05
0.479688303,-7.18E-05
0.46742005,-8.07E-05
0.455151796,-8.69E-05
0.443496955,-8.97E-05
0.431228702,-8.93E-05
0.419573861,-8.64E-05
0.407612313,-8.21E-05
0.395650766,-7.74E-05
0.383382512,-7.24E-05
0.371420965,-6.82E-05
0.359459418,-6.41E-05
0.347497871,-6.07E-05
0.33584303,-5.79E-05
0.323574776,-5.52E-05
0.311306523,-5.28E-05
0.299344975,-5.07E-05
0.287076722,-4.90E-05
0.275115174,-4.76E-05
0.26376704,-4.61E-05
0.251498786,-4.46E-05
0.239537239,-4.35E-05
0.227268985,-4.24E-05
0.215307438,-4.17E-05
0.203652597,-4.09E-05
0.191077637,-4.01E-05
0.179729503,-3.93E-05
0.167154543,-3.86E-05
0.155499702,-3.79E-05
0.143538154,-3.74E-05
0.131576607,-3.68E-05
0.119001647,-3.62E-05
0.107653513,-3.58E-05
0.095385259,-3.55E-05
0.083730418,-3.50E-05
0.071462165,-3.46E-05
0.059500617,-3.41E-05
0.047232364,-3.39E-05
0.035577523,-3.37E-05
0.023615976,-3.34E-05
0.011041016,-3.32E-05
-0.000613825,-3.31E-05
-0.012268666,-3.32E-05
-0.024230214,-3.35E-05
-0.03711188,-3.41E-05
-0.048766721,-3.47E-05
-0.061034974,-3.54E-05
-0.072689815,-3.64E-05
-0.084958069,-3.75E-05
-0.096306203,-3.87E-05
-0.108267751,-3.99E-05
-0.120842711,-4.10E-05
-0.132190845,-4.23E-05
-0.144459099,-4.32E-05
-0.156420646,-4.39E-05
-0.1686889,-4.48E-05
-0.180343741,-4.52E-05
-0.192611994,-4.56E-05
-0.204573542,-4.60E-05
-0.216535089,-4.61E-05
-0.22818993,-4.61E-05
-0.24076489,-4.62E-05
-0.252419731,-4.61E-05
-0.264381278,-4.60E-05
-0.276649531,-4.58E-05
-0.288304372,-4.57E-05
-0.30026592,-4.58E-05
-0.312227467,-4.58E-05
-0.324495721,-4.58E-05
-0.336457268,-4.57E-05
-0.348112109,-4.58E-05
-0.360380362,-4.58E-05
-0.37234191,-4.61E-05
-0.383996751,-4.63E-05
-0.39657171,-4.66E-05
-0.390130877,-4.39E-05
-0.37816933,-4.20E-05
-0.365901076,-4.05E-05
-0.353939529,-3.92E-05
-0.341671276,-3.81E-05
-0.329709728,-3.71E-05
-0.318361594,-3.64E-05
-0.306400046,-3.55E-05
-0.293825087,-3.49E-05
-0.282476952,-3.43E-05
-0.269901992,-3.36E-05
-0.258247151,-3.31E-05
-0.245978897,-3.23E-05
-0.23401735,-3.16E-05
-0.222055803,-3.10E-05
-0.209787549,-3.04E-05
-0.198132708,-2.98E-05
-0.185864455,-2.92E-05
-0.174209614,-2.83E-05
-0.161634654,-2.76E-05
-0.150899932,-2.69E-05
-0.138018266,-2.61E-05
-0.126363425,-2.55E-05
-0.113788465,-2.47E-05
-0.101826918,-2.37E-05
-0.090478783,-2.29E-05
-0.077903823,-2.19E-05
-0.066248982,-2.11E-05
-0.053674022,-2.04E-05
-0.042019181,-1.95E-05
-0.030057634,-1.88E-05
-0.018402793,-1.79E-05
-0.006441246,-1.72E-05
0.005520301,-1.64E-05
0.018401968,-1.56E-05
0.02913669,-1.50E-05
0.042018356,-1.41E-05
0.053979903,-1.32E-05
0.065634744,-1.21E-05
0.077902998,-1.07E-05
0.089864545,-9.31E-06
0.102132799,-7.95E-06
0.113480933,-6.44E-06
0.12544248,-4.48E-06
0.137710734,-2.51E-06
0.150285694,-6.91E-07
0.161633829,9.83E-07
0.173902082,2.56E-06
0.186170336,3.45E-06
0.197825177,3.74E-06
0.209480018,3.23E-06
0.222361684,2.29E-06
0.233403112,1.09E-06
0.246284778,-2.01E-07
0.258246326,-1.67E-06
0.270207873,-2.66E-06
0.28216942,-3.47E-06
0.293517555,-4.22E-06
0.305785808,-4.74E-06
0.317747356,-5.08E-06
0.330015609,-5.21E-06
0.34167045,-5.13E-06
0.353631997,-4.73E-06
0.365900251,-4.25E-06
0.377555092,-3.33E-06
0.390130052,-1.98E-06
0.401478187,-7.98E-08
0.41374644,2.64E-06
0.425401281,6.77E-06
0.437976241,1.22E-05
0.449937788,1.95E-05
0.462206042,2.83E-05
0.473860883,3.89E-05
0.48582243,5.06E-05
0.497477271,6.28E-05
0.510052231,7.47E-05
0.521707072,8.48E-05
0.533975325,9.24E-05
0.545630166,9.65E-05
0.55789842,9.71E-05
0.569553261,9.44E-05
0.581514808,8.95E-05
0.593783062,8.40E-05
0.605437903,7.83E-05
0.617706156,7.31E-05
0.629667704,6.86E-05
0.641935957,6.48E-05
0.653897504,6.14E-05
0.665859052,5.89E-05
